x,y,kappa
329934.6093772640,4157671.2147695799,-0.05363477019928116
329934.6187439500,4157671.2243124298,0.6649410161679372
329934.6279934450,4157671.2339047301,0.8111199437670314
329934.6370719000,4157671.2435248601,2.620838179160488
329934.6457457980,4157671.2533766599,1.240918435421273
329934.6542807110,4157671.2633954398,0.6237056359625237
329934.6627241690,4157671.2734731999,0.7727496406917552
329934.6710701660,4157671.2836428201,-0.1017600223772109
329934.6794921030,4157671.2938768999,-1.875167921154298
329934.6882503900,4157671.3039938500,-0.2242653711175348
329934.6972158090,4157671.3142868499,-0.7635397373137949
329934.7062278660,4157671.3244189299,-0.03874976843379347
329934.7152662410,4157671.3345698402,1.135374447313894
329934.7242146790,4157671.3449387900,-0.8382510665862422
329934.7332443210,4157671.3551626299,0.2476361769955973
329934.7422027710,4157671.3653750401,-0.8472858758542904
329934.7512414620,4157671.3754432402,-0.3382860214482014
329934.7603343570,4157671.3854789902,-0.128862170161314
329934.7695387990,4157671.3956021098,0.4801896412923863
329934.7787398800,4157671.4058565502,0.6996757555661898
329934.7878815920,4157671.4162450000,0.9781701755556433
329934.7969117520,4157671.4267916400,1.334254043660443
329934.8058869480,4157671.4376792400,-0.758957831155317
329934.8149963450,4157671.4484913801,0.7813802406260218
329934.8239647020,4157671.4593776600,0.6201640028521849
329934.8327580520,4157671.4702429301,-0.7700064788822487
329934.8416252470,4157671.4809620101,-1.043771686010091
329934.8506824600,4157671.4915920501,-1.24070384672857
329934.8599420250,4157671.5020853202,-0.6601515073636632
329934.8693099340,4157671.5125056002,-0.04236181853097565
329934.8786363140,4157671.5228673401,0.748723289026777
329934.8879162190,4157671.5333971698,-1.055354338558567
329934.8973966110,4157671.5438378002,-0.2294556245589666
329934.9069386700,4157671.5542781600,-0.3356188921342192
329934.9165208400,4157671.5646630302,0.7733591967166445
329934.9259415810,4157671.5750989299,0.5270770659455503
329934.9352591200,4157671.5855753399,1.420214874256073
329934.9443323010,4157671.5961946901,1.312742174651827
329934.9531319600,4157671.6068829601,0.6070395007190873
329934.9617358110,4157671.6175131202,0.8519572514963414
329934.9702263440,4157671.6282570399,-0.4818457992326108
329934.9787368080,4157671.6388817402,-0.9409137679019693
329934.9873953430,4157671.6494117901,-2.068718416612489
329934.9963622160,4157671.6597100501,-2.237657855300175
329935.0056401240,4157671.6697301702,-1.093957532877356
