x,y,kappa
250347.7565257801,3688317.142360542,0.16714569053132672
250348.02010796833,3688317.4431623644,0.022971341637779873
250348.28467361548,3688317.7430966184,0.009837424480872476
250348.5545665138,3688318.0383240385,0.1118835401194648
250348.8162417112,3688318.340846894,0.10952073488903591
250349.07135816937,3688318.6489265105,0.009090717304928102
250349.32545403874,3688318.957849446,0.11609073075503587
250349.5680815295,3688319.275824284,0.10054195374083572
250349.808819613,3688319.5951761696,0.0781531406046254
250350.06177481497,3688319.9050817024,0.19390741341164489
250350.2999842389,3688320.226277667,0.08440510779165611
250350.54225917015,3688320.544560727,0.053450461675533474
250350.78500648102,3688320.8624808714,0.0073418470474845765
250351.02807153738,3688321.1801584065,0.018003694038615504
250351.27192417142,3688321.4972318737,0.045539614628702894
250351.5166066811,3688321.8136657886,0.007585942378661029
250351.76173018475,3688322.1297572986,0.022860062748655707
250352.00840541182,3688322.4446394183,0.009517425104763683
250352.25590049347,3688322.758876937,0.004615011805801752
250352.5043407026,3688323.072367057,0.03525839117364014
250352.75466516215,3688323.384356284,0.010002232110749212
250353.00581979164,3688323.69567708,0.017459724892748458
250353.25885264302,3688324.005472816,0.03216250845470821
250353.51291048582,3688324.3144285,0.005296453803671252
250353.76826295917,3688324.6223168373,0.04398072618233154
250354.02509855258,3688324.9289678778,0.047464551684966015
250354.28391034328,3688325.2339523872,0.02184951060963616
250354.54378923666,3688325.538027751,0.000714133747797945
250354.8048587423,3688325.8410830013,0.0010605110568930277
250355.06726271217,3688326.1429824242,0.0005719333376133025
250355.33098075897,3688326.4437362235,0.011338049922812562
250355.5963622504,3688326.7430216884,0.015370291455937478
250355.86210362744,3688327.0419883635,0.04434727167429859
250356.12974426866,3688327.339256199,0.048176819250756835
250356.3985959527,3688327.635429767,0.006592113846152062
250356.6679951924,3688327.931105638,0.025562186386623432
250356.93902112625,3688328.22529002,0.008621735323090731
250357.21079615428,3688328.51878332,0.00017463124553954493
250357.48390020884,3688328.811038697,0.002671634034772758
250357.75799780223,3688329.1023638253,0.0011408019577563307
250358.0330890116,3688329.3927496807,0.0016708571040685571
250358.30959344102,3688329.681791768,4.0571868574316666e-05
250358.58750576666,3688329.9694785993,0.0017292430928048193
250358.86645498773,3688330.2561626974,0.03877744782110723
250359.1472649693,3688330.5410247403,0.1749001648226205
250359.42735196464,3688330.8265035823,1.0535821236198193
250359.71454401966,3688331.1039768886,0.27077756237316547
250359.9937070086,3688331.3901734273,1.1166946423381097
250360.2493138201,3688331.697544708,0.18110726758983137
250360.52170130739,3688331.9902051208,0.865246747643977
250360.77870542198,3688332.296425925,0.4636039563846775
250361.02456775258,3688332.6117034503,0.4996782161200326
250361.27284115207,3688332.9248821563,0.18473375700463085
250361.5114938294,3688333.2457953575,0.15249082268247288
250361.75597222135,3688333.56196995,0.16447507018728197
250361.990815163,3688333.8853961076,0.18284771157561758
250362.22461351566,3688334.2092245454,0.45795215578034953
250362.43590965212,3688334.549031497,0.37161387844496835
250362.61109800803,3688334.908289028,0.506102554315686
250362.73508652445,3688335.2886222354,0.4381423131331592
250362.81239372882,3688335.680396008,0.019109953575895865
250362.8353605895,3688336.0781800924,0.027777091340557534
250362.79702778257,3688336.4759695437,0.3457756022027751
250362.75298239922,3688336.87348195,0.7212245885791781
250362.68109394863,3688337.2664859276,0.286471538670366
250362.58487438384,3688337.653749943,0.12882782537575907
250362.4670942777,3688338.0361583447,1.2155267238416037
250362.283758188,3688338.3913574326,0.08325941770694073
250362.0962306774,3688338.7446558946,0.5661533966271803
250361.88844363595,3688339.086421351,0.09637413106987372
250361.6685554041,3688339.4204703434,0.11491946863709245
250361.4490958213,3688339.7548765624,0.6301099231345408
250361.18879228414,3688340.0581043507,0.01064351477297958
250360.9410269742,3688340.3711310346,3.132340647118991
250360.64256394803,3688340.6357057523,0.6483667773798915
250360.34118344617,3688340.898237993,0.3686634089000718
250360.04565738098,3688341.1676632734,0.3800356149911914
250359.74690166456,3688341.433087735,0.6496166577108979
250359.44614867016,3688341.6963217333,0.3121232267475178
250359.14050770353,3688341.953942309,0.4642067383097263
250358.84452451297,3688342.2227778113,0.23947999738500275
250358.5357465517,3688342.4770270796,0.1031997035893726
250358.23145205565,3688342.736636189,0.26966087489459745
250357.9235877321,3688342.990942501,0.1564492844539093
250357.6319023256,3688343.2643667217,0.0744839473751459
250357.33011456832,3688343.526376346,0.4590927909551568
250357.0333989488,3688343.7943127323,0.2486998762169165
250356.73864714903,3688344.0642618695,0.3090510958783686
250356.43647998196,3688344.3259783825,0.08276057084336545
250356.1424579773,3688344.5971836033,0.35411934151607655
250355.84438401877,3688344.8632847946,0.20960837880717198
250355.56011533222,3688345.144534947,0.29060720428951436
250355.26965930048,3688345.41948979,0.7170346934543562
250354.97725553572,3688345.6912905276,1.0531268896040165
250354.6883162271,3688345.967448092,0.15214269195164334
250354.38948929927,3688346.2333419668,0.4473905783108114
250354.08166368157,3688346.487576242,0.6555805181770785
250353.76579738312,3688346.732933664,0.2966885662600974
250353.43399287784,3688346.955112385,0.15303736449657224
250353.0700870225,3688347.1191596626,0.12268422684391578
250352.6842853923,3688347.2242073505,0.389514791849249
250352.29166939584,3688347.2957053464,0.5459628388928471
250351.8918875971,3688347.3036079137,1.115586353939826
250351.49445522882,3688347.2574763168,0.3248248327872563
250351.10367277524,3688347.1821194133,0.06039647425901068
250350.7250439286,3688347.053687151,0.5871155534658086
250350.35716038034,3688346.896566257,0.4010380670788339
250350.0055805144,3688346.706220533,0.010603024509226228
250349.66342036857,3688346.499808047,0.6158558726635303
250349.33626777204,3688346.2703107996,0.6647905338835479
250349.0212884199,3688346.0237260796,0.32073932185261167
250348.72177762663,3688345.75891637,0.28842572892076274
250348.44704707444,3688345.468459213,0.17021200788753982
250348.16995682352,3688345.1811160767,0.5841003583201694
250347.91361566767,3688344.873787411,0.4398753997153747
250347.63839337227,3688344.584505169,0.7232226868006092
250347.3979360375,3688344.2647347506,0.11806234464516935
250347.14734379883,3688343.953256491,0.353298302109054
250346.89682879596,3688343.6425798773,0.3133401643096768
250346.63540670797,3688343.3403306487,0.08672319994933622
250346.3839087808,3688343.0293664937,0.09060963586816198
250346.127504199,3688342.722408214,0.29205027411246354
250345.8675658341,3688342.4186750515,0.6336629314925317
250345.59679030583,3688342.124429203,0.36076218521330033
250345.31960304859,3688341.836195155,0.24467782997852977
250345.05672362755,3688341.5347392554,0.018056634514819255
