x,y,kappa
329932.9599833860,4157672.3653486799,-1.898489629904864
329932.9668679800,4157672.3738029599,-1.357616340554091
329932.9748863990,4157672.3833367499,-1.453852316717668
329932.9838384390,4157672.3935802202,-0.5003153890709969
329932.9931140430,4157672.4040472498,-0.4013418641327376
329933.0019490350,4157672.4139080099,0.03065182724640074
329933.0096889660,4157672.4225531900,0.08144375398865723
329933.0165664430,4157672.4302488598,1.4614569782505
329933.0232631560,4157672.4379725498,1.024296238217143
329933.0309556650,4157672.4470505300,0.5502040978767432
329933.0404010780,4157672.4583641798,0.1495106361451519
329933.0521195560,4157672.4724712502,-0.1348627758926089
329933.0662534680,4157672.4893921302,-0.2379874937215114
329933.0817526490,4157672.5077420999,-0.7167542215795151
329933.0976177290,4157672.5258812802,-0.9924071495688424
329933.1129728590,4157672.5426354101,-0.9544515233643245
329933.1264796420,4157672.5567884501,-0.5623068106249962
329933.1369327300,4157672.5675307801,-0.372928540405536
329933.1441539840,4157672.5748821599,-0.3341446654670682
329933.1488380930,4157672.5796237099,13.34430021780379
329933.1516049140,4157672.5828664200,19.45012751872528
329933.1533059350,4157672.5851649800,0.7855202065292276
329933.1553435270,4157672.5879326300,-4.587771152612682
329933.1592324830,4157672.5929735000,-2.77767730629496
329933.1652491060,4157672.6004250799,-2.961358028650865
329933.1741261390,4157672.6106796302,-0.1500170671010642
329933.1853535980,4157672.6235892000,-0.4287308874978374
329933.1979302250,4157672.6378260301,-0.04719670861967157
329933.2111334520,4157672.6527445400,0.5082945622924504
329933.2236804850,4157672.6672084802,-0.4838042452556012
329933.2352750780,4157672.6803374002,0.1794511445392622
329933.2451552760,4157672.6915910100,-0.8605946171688429
329933.2533912600,4157672.7007525498,-0.6963588106301754
329933.2603344680,4157672.7083547702,-1.03900021910481
329933.2657949510,4157672.7142205001,0.5724369292285152
329933.2703078280,4157672.7191092898,2.327425871512141
329933.2744702960,4157672.7237564698,3.851743453430226
329933.2788840350,4157672.7289405800,3.78538570220213
329933.2840807250,4157672.7354102698,-2.31152586395607
329933.2907716860,4157672.7433810299,0.8257670525404406
329933.2993616070,4157672.7538217101,0.2974910704542124
329933.3097432500,4157672.7665553498,-0.6422704601543368
329933.3222067440,4157672.7814878300,-0.5645889445360062
329933.3366294770,4157672.7983604199,-0.5383166785532091
329933.3520634780,4157672.8159735501,-0.3191738030969177
329933.3675507000,4157672.8333838000,-0.1118531994052689
329933.3818304550,4157672.8493560199,0.3090657299106104
329933.3941111760,4157672.8632642599,-0.806415350942196
329933.4040531170,4157672.8742231601,-0.6744985847048645
329933.4111411220,4157672.8819037499,-2.888031133193429
329933.4156945150,4157672.8866011300,-1.094185176983515
329933.4182993430,4157672.8892583102,1.542325988446248
329933.4205165260,4157672.8915442801,15.95049487090298
329933.4238825570,4157672.8955147299,3.802077260594527
329933.4290938920,4157672.9019922102,0.006173990244141703
329933.4366972980,4157672.9114441602,0.1488301399786591
329933.4471729400,4157672.9245241201,-0.5637985745725678
329933.4600392740,4157672.9402494100,-0.5245192001163467
329933.4743570960,4157672.9573549302,-0.8481591143871583
329933.4890233050,4157672.9742173399,-0.9851552502093952
329933.5031262410,4157672.9897498800,-0.7838825607937817
329933.5152982830,4157673.0027529602,-0.5423187586738321
329933.5247167600,4157673.0126439398,-0.08963775623262617
329933.5316715050,4157673.0199320498,3.476187293528247
329933.5369829190,4157673.0258593499,7.487492802598732
329933.5416438970,4157673.0317082200,-0.1650927272236918
329933.5470711470,4157673.0385000301,-0.9218218712974893
329933.5549210150,4157673.0481298598,-0.5969212126865765
329933.5661159490,4157673.0616152901,-0.7205225301165521
329933.5808431870,4157673.0788420001,-0.4621775247969047
329933.5982659140,4157673.0987593699,-0.4292516021542033
329933.6170692270,4157673.1197529701,-0.4283244873149784
329933.6356342770,4157673.1399900201,-0.3014134019669881
329933.6518576660,4157673.1574025401,-0.3540717705763984
329933.6641759300,4157673.1704294099,-2.050322326880448
329933.6720876780,4157673.1783114802,-4.655914550930556
329933.6764495670,4157673.1823241301,-0.9993868483142725
329933.6788089620,4157673.1844748501,18.2544132264583
329933.6806139240,4157673.1863029101,19.92736336583915
329933.6835053260,4157673.1896723802,4.121728285076906
329933.6887624900,4157673.1961354599,0.2508647752403794
329933.6971833480,4157673.2065457501,-0.2507231166506356
329933.7085714160,4157673.2205114299,-1.300782687566873
329933.7229156770,4157673.2371961698,-1.334118437263668
329933.7400386580,4157673.2558851098,-0.6555529978015346
329933.7583320570,4157673.2751814802,-0.2894659554963819
329933.7761571030,4157673.2937010499,-0.1581861526161342
329933.7924860770,4157673.3105347701,0.08754133909341751
329933.8065501600,4157673.3250891799,0.3882230348779511
329933.8177991340,4157673.3368968298,0.4902320410530774
329933.8262566630,4157673.3459002101,1.058627503569495
329933.8327036710,4157673.3529246398,-0.2057420117527655
329933.8387389280,4157673.3594754501,-1.783930752847684
329933.8451281940,4157673.3661887799,-0.8126438406814023
329933.8528862390,4157673.3742060200,0.5778771455510615
329933.8626697810,4157673.3844656502,0.4018547367114234
329933.8746543720,4157673.3971945900,0.2533862803412518
329933.8890084020,4157673.4125900301,0.1131524572197955
329933.9053163490,4157673.4301707302,-0.3104103155271714
329933.9231550130,4157673.4491048101,-0.1571541397523306
329933.9412707190,4157673.4681752599,-0.7054830431923843
329933.9584381140,4157673.4856111598,-0.9953683242021597
329933.9740366300,4157673.5007415102,-0.9250386773811421
329933.9860517740,4157673.5119910100,-1.840487475673133
329933.9939644280,4157673.5190380798,-3.09832928723897
329933.9985911300,4157673.5229493598,-2.146143458484949
329934.0011432650,4157673.5250632199,30.58177938883667
329934.0031970620,4157673.5271233302,22.00575700924776
329934.0058510980,4157673.5302307201,1.496228223270412
329934.0109335700,4157673.5362906498,0.4915199892035778
329934.0187712740,4157673.5457303799,-1.960881871827742
329934.0289164510,4157673.5572962901,-2.34987977681491
329934.0413586810,4157673.5704037799,-1.582731497347073
329934.0547287050,4157673.5836888598,-1.083361795994946
329934.0675452710,4157673.5959291002,-0.3579389700072713
329934.0787117200,4157673.6064677401,0.3431766468275598
329934.0881950490,4157673.6155058402,2.70352542798682
329934.0961432270,4157673.6235985402,4.731493230508011
329934.1022764850,4157673.6304832799,0.5313757169311794
329934.1083851740,4157673.6374085099,0.2570864369863698
329934.1158569610,4157673.6459243102,-1.221859405256249
329934.1251201560,4157673.6561604198,-1.523917322330916
329934.1362162910,4157673.6678734701,-1.090957079112423
329934.1488313520,4157673.6807028898,-0.1987407016783917
