INDEX,L1_UTM_X,L1_UTM_Y,L1_KAPPA,R1_UTM_X,R1_UTM_Y,R1_KAPPA
257,250362.24983004297,3688338.453681651,0.028054132045326072,250362.34941545886,3688338.269715954,0.166549274416603
258,250362.06030288857,3688338.806922155,0.41602620834920584,250362.1594758608,3688338.622846007,0.11308336019950896
259,250361.8502897904,3688339.148507582,0.16938078855298294,250361.95906612472,3688338.969933613,0.12915177604173747
260,250361.62693415416,3688339.4814174655,0.16342083900123597,250361.74550906237,3688339.3092834796,0.17012464711006944
261,250361.40500036653,3688339.8152360274,0.5753437610945992,250361.52243741744,3688339.642512678,0.048459722391011394
262,250361.13657721307,3688340.112925083,0.6558904370502376,250361.28072185468,3688339.961707515,0.3271052577590298
263,250360.8807003089,3688340.4176847134,0.764322976441066,250361.0210932561,3688340.2672521127,0.3034169753451729
264,250360.58795165495,3688340.690841896,0.6291796735508356,250360.73078070112,3688340.538185641,0.9375601524581654
265,250360.28190784386,3688340.9496653033,0.39455320943590094,250360.44228900253,3688340.816276078,0.09721489038502032
266,250359.983673744,3688341.217360217,0.45460925670343577,250360.1423942401,3688341.0823061964,0.3776918947254187
267,250359.68261411448,3688341.481385136,0.3410785949230611,250359.84294795006,3688341.3486661096,0.45871803977807596
268,250359.38648371326,3688341.7514953786,0.5827026053474591,250359.53722999291,3688341.6074762573,0.24971059452214753
269,250359.0806984082,3688342.010387122,0.16405482014293934,250359.236499527,3688341.872380382,0.37022474625314145
270,250358.7786908138,3688342.2736035604,0.24829369895670336,250358.94087209826,3688342.1432482232,0.5765883888824916
271,250358.47127236376,3688342.5309687043,0.14615630701549504,250358.6300714637,3688342.3965098197,0.031446346013100056
272,250358.16757713148,3688342.792674653,1.0265429152970327,250358.3225854022,3688342.6539404644,0.4741436337553801
273,250357.8625935155,3688343.0516539933,1.0145170306255853,250358.01268859193,3688342.9079548484,1.3029736185922343
274,250357.57160397037,3688343.3268992896,1.1402426417551765,250357.7164095937,3688343.177879641,1.1161199378902915
275,250357.26427636883,3688343.5843660347,0.6811278289499835,250357.4236122764,3688343.451083808,0.06408613012728662
276,250356.96617706266,3688343.8521673637,0.9445147947152902,250357.1247520261,3688343.718131561,0.9219610951180097
277,250356.6683016797,3688344.120042585,0.07502496619443932,250356.82826131379,3688343.987713106,0.8382015550222879
278,250356.3714394857,3688344.3890700424,0.4206251914461625,250356.52014523812,3688344.244366731,0.6403588407552268
279,250356.07297916742,3688344.656769596,0.3723015072808545,250356.2279318403,3688344.518943997,0.15622627456273455
280,250355.78124240733,3688344.931005156,0.16662856835723291,250355.9248746343,3688344.781362434,0.8204342153439574
281,250355.4924970646,3688345.2089512236,0.27410325228823995,250355.6444147916,3688345.068022866,0.3479375182757118
282,250355.20374397142,3688345.4870209233,0.3002882951438411,250355.3533262811,3688345.3437892403,0.2673893046494632
283,250354.90750071203,3688345.755899411,0.7553013569300733,250355.065653825,3688345.62261728,0.786247621175218
284,250354.61624251353,3688346.031204911,0.12476415117337225,250354.771800681,3688345.894578949,0.6027763065287216
285,250354.31903955337,3688346.300410454,0.1502393903088734,250354.47159966725,3688346.160506287,0.004453121561689177
286,250354.0039468208,3688346.5473904246,0.28389490300567477,250354.17099487,3688346.425364219,0.509599808354345
287,250353.68760499597,3688346.79385363,0.26939857552363516,250353.85187395167,3688346.668127873,0.1418837000729739
288,250353.34653235623,3688347.0037891464,0.3876876221438899,250353.5272330961,3688346.902921029,0.49376436419663
289,250352.97393222878,3688347.1498562275,0.32630558830663764,250353.17015091237,3688347.0846328572,0.5753128906766076
290,250352.5859465182,3688347.2507035085,0.3241647010018497,250352.7860099184,3688347.1994332867,0.012359301648560118
291,250352.18900514193,3688347.298191621,0.0403848359478308,250352.39511408328,3688347.2878295467,0.76185527958494
292,250351.788952109,3688347.2915929477,0.30771341300668403,250351.9942747441,3688347.305147053,0.5809434244275982
293,250351.38980073584,3688347.2521608947,0.8767141052983077,250351.59584880265,3688347.2650497127,0.5008390842521562
294,250351.00384830465,3688347.148000279,0.1798470292645522,250351.19943796887,3688347.2139907414,0.6175224616127036
295,250350.62747035164,3688347.011051764,0.10182818408229832,250350.818250795,3688347.0884649255,0.5073205308421358
296,250350.26034345917,3688346.8500417992,0.3693063792243984,250350.44762104994,3688346.9356380766,0.20540758056330974
297,250349.91260358412,3688346.650659343,0.4007067297837049,250350.0892446853,3688346.7563092653,0.24215863129974374
298,250349.57764532327,3688346.431927558,0.9312808805200281,250349.74211513225,3688346.5552825443,1.119338830708926
299,250349.2509334551,3688346.2004289394,0.4017821937671779,250349.4136273211,3688346.326009114,0.8503957592599964
300,250348.93637284814,3688345.9519906626,0.11699196716229986,250349.095216134,3688346.082436043,0.40107176780993764
301,250348.6441613376,3688345.6779989805,0.5463440601141426,250348.78804618135,3688345.8246648484,0.7503391019765967
302,250348.37625153083,3688345.3804286793,1.6501469826237203,250348.5054302997,3688345.540152342,1.2301847245000785
303,250348.09558561895,3688345.0946950978,0.09722326210568166,250348.2332871797,3688345.247009607,1.0590238931599807
304,250347.83777993568,3688344.787724972,1.167431781324372,250347.96982628768,3688344.9447839567,0.35822612604589466
305,250347.5698942877,3688344.490805526,0.07323333537110785,250347.69595399525,3688344.6528129503,1.2756146174087764
306,250347.3255404277,3688344.1731322375,0.4734493777361055,250347.4539787401,3688344.333047418,0.4795326938578949
307,250347.0720009594,3688343.8630482513,0.9890025150236325,250347.20662090537,3688344.0175211537,0.8674014305780514
308,250346.81264215097,3688343.558612765,0.5639082045168604,250346.95662654622,3688343.70479706,1.2812225286068382
309,250346.5632217518,3688343.2450703965,0.3602860524345872,250346.68597040823,3688343.409057224,0.4161582536672197
310,250346.30749926742,3688342.9362563756,0.02631703764158177,250346.4379929032,3688343.0940189036,0.02661604314258779
311,250346.04493737366,3688342.633337028,0.12939006634213826,250346.1824434817,3688342.7849942604,0.250236220211915
312,250345.7869901614,3688342.326867654,0.4448231648966751,250345.91759229903,3688342.484026995,0.1912354990536526
313,250345.51079423315,3688342.036209642,0.14645388584812802,250345.65132844867,3688342.1846313295,0.11392271230849386
314,250345.23900157982,3688341.7416900084,0.017153410164216145,250345.37300173737,3688341.8960852474,0.3613355461154355
315,250344.9723919719,3688341.4423000533,0.010138534202037816,250345.11002093393,3688341.5933357426,0.13286586094323405
316,250344.70279583082,3688341.1455485174,0.043107654920637596,250344.84002403758,3688341.296812332,0.004187960745912925
317,250344.43567150738,3688340.8465639274,0.0027013835762042257,250344.571151439,3688340.999283124,0.020679196448348116
318,250344.16945982745,3688340.5467667156,0.019476747831216085,250344.30437434034,3688340.699874316,0.01134235874639943
319,250343.90474393757,3688340.2456469545,0.026787651020589113,250344.0392396509,3688340.3990111602,0.005507691539916786
320,250343.64242216936,3688339.942441531,0.0037984415795044206,250343.7753600657,3688340.097045198,0.01685677722345295
321,250343.38092037346,3688339.6385269323,0.042009809958177886,250343.51316537018,3688339.793616114,0.004512430852893926
322,250343.12126875643,3688339.3330301093,0.004447870831750054,250343.2521782289,3688339.4891473833,0.002433937703783395
323,250342.86268423442,3688339.0266302624,0.01679964554337705,250342.99230910305,3688339.1837244662,0.01335041013451044
324,250342.60552022269,3688338.7190362196,0.010550978392702736,250342.73356140402,3688338.8773496007,0.035575409282264374
325,250342.3493732273,3688338.4105952624,0.010261845252071506,250342.475929736,3688338.5700360085,0.00025298981009148956
326,250342.09471442056,3688338.100924648,0.004254534221054292,250342.21858067604,3688338.262486024,0.006230714460148691
327,250341.840610898,3688337.790797806,0.015043038482947989,250341.96162806006,3688337.9546043486,0.026201479622080602
328,250341.5878074799,3688337.479610157,0.01194711375203002,250341.70561011223,3688337.6459453884,0.00804039856149289
329,250341.33549049194,3688337.16802915,0.01182260058797638,250341.44904172563,3688337.3377434546,0.0178264233345464
330,250341.0842137587,3688336.855607151,0.006020660044445759,250341.19244089574,3688337.02956948,0.022468526144991667
331,250340.83326046725,3688336.5429267003,0.008602137453796012,250340.93528748924,3688336.7218560935,0.007391891937308755
332,250340.58228833223,3688336.2302609356,0.030955364081398675,250340.6778889803,3688336.4143474717,0.0054920182635098
333,250340.3322316429,3688335.9168616747,0.002155548736176137,250340.41935196775,3688336.107795312,0.0014544616059988203
334,250340.08213840864,3688335.6034918507,0.008248993236043526,250340.1604777242,3688335.801527389,0.016321559880489122
335,250339.83188325688,3688335.290251262,0.006942248319059522,250339.89993224476,3688335.496681409,0.003787176522751664
336,250339.58208870527,3688334.9766432545,0.009044418638372142,250339.63777153168,3688335.1932229707,0.01635767608259999
337,250339.33189697133,3688334.663351913,0.006610838591685275,250339.37474538456,3688334.8905171184,0.022461822859128535
338,250339.08144013392,3688334.3502725633,0.0037146729251804683,250339.1097221967,3688334.5895534893,0.02004734390762878
339,250338.83058366543,3688334.037513644,0.014086192494168584,250338.8430780831,3688334.290027556,0.011094899991944332
340,250338.580070738,3688333.72447964,0.026103204109295106,250338.57520179375,3688333.991602229,0.03293398549183158
341,250338.32834108235,3688333.4124223855,0.0036668123766064927,250338.30483968253,3688333.69542634,0.008167964141710997
342,250338.0767133674,3688333.1002833643,0.012037887918503312,250338.0330218279,3688333.4005882074,0.0020683702277689326
343,250337.82407863846,3688332.7889587735,0.0033597324019439064,250337.75969800891,3688333.1071439814,0.016886867275219784
344,250337.5709904101,3688332.478002705,0.0012144950775133873,250337.48383276857,3688332.816081596,0.1622223828863249
345,250337.31803399004,3688332.166939457,0.0061110348341467694,250337.2126048574,3688332.5207238165,0.24258524591796699
346,250337.06448771668,3688331.8563566315,0.008688252975615433,250336.92678368164,3688332.239442245,0.1508967532450274
347,250336.81177844683,3688331.5450930526,0.03219267379973837,250336.6450629707,3688331.954071729,0.15522528579688782
348,250336.55601514946,3688331.2363703162,0.053957361529878095,250336.3581865659,3688331.673888207,0.004747235795622427
349,250336.30302589192,3688330.925373219,0.06900934782674377,250336.07377757147,3688331.391179023,0.03658490064550464
350,250336.04706089417,3688330.616825182,0.004527651849751435,250335.78871116613,3688331.1091315886,0.1857311516093715
351,250335.79082332843,3688330.30849911,0.05166371238489074,250335.50283867613,3688330.8279377436,0.23194570234622564
352,250335.53723982937,3688329.997982232,0.11670650198762601,250335.2195604561,3688330.544085071,0.05277638451083761
353,250335.28330981443,3688329.6877151146,0.012490450628118906,250334.93796284663,3688330.2585736895,0.13088689782461158
354,250335.0305470351,3688329.37648771,0.255049146566605,250334.65259903352,3688329.976828892,0.01167973738038764
355,250334.77202905502,3688329.0701093767,0.07710440999129961,250334.36868896236,3688329.6935990104,0.15326559295435718
356,250334.51889809466,3688328.759181301,0.026557736719188412,250334.09399405622,3688329.40149647,0.04848698099451655
357,250334.26700069156,3688328.447272471,0.10803439061663586,250333.8204602008,3688329.1081132744,0.06275014654393885
358,250334.00764897335,3688328.1415559542,0.08317254918627143,250333.54429663523,3688328.8180502304,0.36130289621399103
359,250333.74799360574,3688327.8360629934,0.00035451375934491636,250333.27424585694,3688328.5217260807,0.07702057553929323
360,250333.48476146063,3688327.533608935,0.2673591793864792,250333.0083899599,3688328.2215668648,0.45198981078052997
361,250333.23596803177,3688327.2193702557,0.14057875880043416,250332.73348435338,3688327.9296416733,0.03514013071294904
362,250332.983922098,3688326.907577504,0.16366455181804532,250332.46048673062,3688327.635919668,0.04505906262401816
363,250332.72833571714,3688326.598692362,0.048938659195867325,250332.18564477953,3688327.3439078145,0.24633876719800465
364,250332.47668834665,3688326.286578965,0.04702715032393425,250331.90507381503,3688327.0576162203,0.2420057406220362
365,250332.2239190257,3688325.9753688453,0.17171934751622545,250331.6288746647,3688326.766969199,0.09299772577726519
366,250331.9679952186,3688325.666797904,0.11323438473797427,250331.35411257946,3688326.4748079227,0.6812825054101457
367,250331.71677855102,3688325.354341348,0.08284985480610575,250331.06319355237,3688326.1990004834,0.19519995532912665
368,250331.4626899992,3688325.0442473534,0.11788992095518053,250330.77196756616,3688325.923323938,0.1362465944526942
369,250331.20651287716,3688324.7358440915,0.08369759879429878,250330.49421098855,3688325.634499664,0.0382885099058674
370,250330.94677589776,3688324.430443411,0.001970252059592874,250330.2114585623,3688325.3502830253,0.35463831167457444
371,250330.69111623845,3688324.1215986805,0.03518894221199173,250329.93233957817,3688325.062374867,0.21348320622736824
372,250330.4282815799,3688323.819026754,0.11719178828884141,250329.64774594974,3688324.7798470757,0.1823510492076694
373,250330.16527247414,3688323.5168372,0.06034598044519752,250329.36246588567,3688324.498127135,0.14924863082421844
374,250329.91962937397,3688323.1999619687,0.047828575524913396,250329.07882314202,3688324.214660195,0.2725735077925604
375,250329.66336096785,3688322.8917073477,0.05215975214524654,250328.7981394471,3688323.9283102676,0.10532016675050145
376,250329.40682175366,3688322.583734848,0.0691139070481735,250328.51029007902,3688323.649182028,0.10018122058105007
377,250329.1549348184,3688322.271922872,0.11652983501579323,250328.23056937658,3688323.3618614334,0.9337505576499601
378,250328.90098251996,3688321.961875638,0.03649671818409313,250327.92873982544,3688323.09804595,0.7745318184068382
379,250328.65427407908,3688321.6458257404,0.0046956509570587465,250327.6640493127,3688322.7967338962,0.12257648384066581
380,250328.40487948834,3688321.331900818,0.025832819991393984,250327.38648249386,3688322.507504553,0.16991952901833257
381,250328.1575790109,3688321.0163325295,0.21971465537988716,250327.1144463226,3688322.213067013,0.07083540830661059
382,250327.90564214592,3688320.7044433984,0.15016858356006388,250326.83976462387,3688321.9210135792,0.44531386239189885
383,250327.6472629992,3688320.3978827414,0.026694787555957254,250326.5749121655,3688321.6198886726,0.03736907247685437
384,250327.38686060248,3688320.0930230333,0.034229846659997204,250326.30918146746,3688321.3195539583,0.029018969244841708
385,250327.13299202,3688319.7827843805,0.04683579590966194,250326.04367196484,3688321.0190356215,0.028405389083852473
386,250326.88000823112,3688319.4717621775,0.2803696071401575,250325.7723829472,3688320.7237457475,0.01093922116621188
387,250326.62475606502,3688319.162694277,0.29627519785953005,250325.4930586904,3688320.4360100864,0.056666611145122725
388,250326.37396083688,3688318.8499524407,0.07982167477459878,250325.21983778826,3688320.1426164648,0.016829673436144558
389,250326.11849207262,3688318.5409457423,0.0004811609516565568,250324.95173906643,3688319.844421031,0.00820781640140306
390,250325.86080417965,3688318.233794815,0.28918748618617585,250324.68027424297,3688319.5493402556,0.14563990073782807
391,250325.61228606384,3688317.920150802,0.07491635436883333,250324.41221687527,3688319.2510885466,0.03717256818267295
392,250325.36400260407,3688317.6060417616,0.390565227509009,250324.1441285002,3688318.952818978,0.5450111226416621
393,250325.11075257836,3688317.2952886247,0.02800688206679439,250323.86985816152,3688318.6607547477,0.48374563605323145
394,250324.8583497227,3688316.9838072457,0.278207604164876,250323.61381506757,3688318.3526060577,0.43647046929789607
395,250324.5949092524,3688316.6818081248,0.5647001255087978,250323.34821182577,3688318.052164375,0.0687464763171268
396,250324.35343374073,3688316.361744765,0.08706278046316179,250323.07961253784,3688317.754415627,0.23511227325418035
397,250324.10672208568,3688316.0458170283,0.17874619820260085,250322.81456026575,3688317.453851732,0.026928056900989282
398,250323.86149207543,3688315.728617414,0.1793298876742493,250322.5569763907,3688317.146565582,0.16344866357973176
399,250323.62523283486,3688315.404700026,0.10052128591740417,250322.3048526386,3688316.834731491,0.07990164945134587
400,250323.38257657108,3688315.0855111317,0.12937297549876733,250322.05525067408,3688316.52090836,0.07076716267119677
401,250323.12836658958,3688314.775545996,0.19861525824093013,250321.81071145934,3688316.2030843804,0.059449741137075275
402,250322.88345333815,3688314.458113255,0.1518920802831751,250321.55359016178,3688315.8954160535,0.07285205597187258
403,250322.62498804217,3688314.1517316196,0.17768922846710614,250321.2995989127,3688315.5851091356,0.09533155960218978
404,250322.36504417483,3688313.8464807793,0.165802070185986,250321.03615587007,3688315.2829398117,0.08994472042781691
405,250322.11143119587,3688313.5359340305,0.3243174589589882,250320.77019253207,3688314.982828445,0.13568454124704196
406,250321.84172415212,3688313.2393027972,0.08205224235757237,250320.50825785744,3688314.679339561,0.2984695193114241
407,250321.57168836467,3688312.9429987785,0.0038281159278611534,250320.2334926466,3688314.387239742,0.14526661504450686
408,250321.3061192915,3688312.642821484,0.1431973723721364,250319.9539199894,3688314.099880989,0.3381109963124746
409,250321.0524753527,3688312.3323571617,0.26532042680343565,250319.69274731522,3688313.795576278,0.020506523267528706
410,250320.78228762967,3688312.0362374894,0.24244736468894426,250319.42763013687,3688313.494869473,0.04706571031989655
411,250320.52734592522,3688311.726761945,0.1459435320294967,250319.1608278245,3688313.1956658056,0.019782095943659813
412,250320.2767490713,3688311.4139852165,0.43868788702822087,250318.90607445,3688312.8859819286,0.10232617253575543
413,250320.01040466875,3688311.11460603,0.5618420556955303,250318.64055286313,3688312.5857142927,0.19973534063904577
414,250319.77455701926,3688310.790722422,0.6182856361134783,250318.38758964813,3688312.274833203,0.09578628744054048
415,250319.51892234132,3688310.482272652,0.2651506650404963,250318.13930265396,3688311.9601315036,0.12976160065665054
416,250319.25016229684,3688310.1854055882,0.44165912446898503,250317.8856273349,3688311.6499393242,0.4052415271490591
417,250318.99457025496,3688309.876728476,0.3859667175927167,250317.61747282022,3688311.3518719366,0.057240081641344864
418,250318.74144221193,3688309.566063341,0.2644421759425633,250317.36016670582,3688311.044304974,0.1842263377575541
419,250318.4859460146,3688309.2572343317,0.4912937452728725,250317.10945065122,3688310.7313665706,0.09831451396932223
420,250318.25043596167,3688308.9327366063,0.06867152776439102,250316.8590547418,3688310.4182343325,0.12156668254097266
421,250318.00287175947,3688308.617636601,0.5509499887678793,250316.6234539455,3688310.0936138607,0.3219892282584459
422,250317.7290710088,3688308.324701764,0.36859253794387015,250316.36206141431,3688309.789737536,0.10450246658018762
423,250317.44071871383,3688308.046167804,0.36768959454721234,250316.0771152874,3688309.507922843,0.290038815565892
424,250317.16870353752,3688307.751603574,0.11928063684982328,250315.805533196,3688309.213128634,0.16145412497308997
425,250316.90106450475,3688307.453243416,0.0719773131752488,250315.53332418442,3688308.918723865,0.28817336256212117
426,250316.63115311318,3688307.1569171147,0.0737774254199116,250315.27466488886,3688308.612294977,0.24078538203336275
427,250316.36468242988,3688306.8575275512,0.29530551780575987,250315.004732462,3688308.3156980528,0.11118552308770652
428,250316.1177795319,3688306.5416088887,0.016163671082032816,250314.7506443792,3688308.0055538346,0.03928298245037714
429,250315.86847127654,3688306.2276042053,0.14920687879810807,250314.5066605669,3688307.687300633,0.006509944985575444
430,250315.60817546764,3688305.9227634543,0.38253567279021183,250314.26164507767,3688307.3698393917,0.2772436452958045
431,250315.36317033172,3688305.6054211208,0.28683067556494835,250314.00717648835,3688307.0599202034,0.24138871733718856
432,250315.10143650335,3688305.301689741,0.03665220025972869,250313.7656473988,3688306.7398105296,0.20591997206360146
433,250314.8421787922,3688304.9959757505,0.3760610683304899,250313.5109035257,3688306.430107566,0.02475960571820393
434,250314.60434170076,3688304.6731727854,0.13384837828793847,250313.25713693572,3688306.1196088884,0.15218766011994908
435,250314.37262325612,3688304.3459912073,0.22401563009358935,250313.0166359279,3688305.7987259263,0.06899550487542769
436,250314.12302715148,3688304.0322608543,0.17982566276129489,250312.78715679844,3688305.469871826,0.0829687890955043
437,250313.87892229762,3688303.714215199,0.062407850711953206,250312.55290555282,3688305.144599897,0.049158622174249635
438,250313.62217499883,3688303.4064489854,0.17913422701077955,250312.31176154764,3688304.824212278,0.028367848640011545
439,250313.34747041223,3688303.114487652,0.07945572271259503,250312.0719730305,3688304.5027517783,0.25652927812215337
440,250313.0717052923,3688302.823552827,0.3435790788556566,250311.8159166541,3688304.194129978,0.14998145657180337
441,250312.78810163823,3688302.540285905,0.2137814773642985,250311.54827344968,3688303.8957142117,0.3450031437660907
442,250312.5045105604,3688302.2572376207,0.330960453730528,250311.2856700195,3688303.592735468,0.17394186535304706
443,250312.2395457666,3688301.956322489,0.13394825108818054,250311.021275661,3688303.2915188847,0.8980131093083852
444,250311.97576831328,3688301.6545231333,0.9963779254412881,250310.75122229286,3688302.9956989274,0.10467725448433715
445,250311.69663367656,3688301.3669430595,0.21735957440917425,250310.49973803226,3688302.68326494,0.06366840156279997
446,250311.4155571819,3688301.081093205,0.04505184914671458,250310.24486273463,3688302.3736766265,0.09215817484168926
447,250311.1269525426,3688300.8028630624,0.24187529350735013,250309.98665440016,3688302.0671085804,0.36786289913820297
448,250310.8378158284,3688300.5252989116,0.3962705937023128,250309.73020958813,3688301.758794775,0.20137371753491504
449,250310.55758600292,3688300.23854409,0.5100699587575694,250309.464161013,3688301.458743862,0.15448886327005362
450,250310.28874781006,3688299.941513897,0.17888445963102217,250309.19763221534,3688301.159195339,0.015571406771597362
451,250310.00904225398,3688299.654337135,0.1009269385870733,250308.92601551715,3688300.8645714917,0.5725395144076362
452,250309.73498670297,3688299.3616959197,0.038953161226884886,250308.66928807594,3688300.5564224944,0.2051308093414165
453,250309.463019705,3688299.067177765,0.26540133076204714,250308.41189321462,3688300.2491092845,0.06382837163713945
454,250309.20190697032,3688298.763103863,0.19412419911463097,250308.15549654837,3688299.9408230647,0.08402716276811367
455,250308.92381273338,3688298.4742734553,0.3049327839217756,250307.89975560433,3688299.6319588968,0.023593598680212345
456,250308.64235567645,3688298.188736287,0.15579487090753458,250307.645082366,3688299.3221912207,0.004233695343429536
457,250308.34947255492,3688297.9150363677,0.19604355406863327,250307.39143305452,3688299.0115787666,0.12527504630584918
458,250308.06110839892,3688297.6364946915,0.1838583193598389,250307.14992991884,3688298.691466764,0.1751445505944505
459,250307.77834282705,3688297.35226947,0.06980870083244058,250306.89833387255,3688298.379239585,0.15241495320145185
460,250307.49288199353,3688297.0708089317,0.24816859676169442,250306.64201677367,3688298.070857281,0.19527685455673668
461,250307.2120161264,3688296.7847125367,0.1276203757944953,250306.38485332413,3688297.763161687,0.3494085379708366
462,250306.92131254467,3688296.5086117154,0.057775283799269106,250306.115451107,3688297.466206855,0.016170398059068065
463,250306.63482634298,3688296.2277173083,0.09134432802992622,250305.8520555133,3688297.163809644,0.16284108352133753
464,250306.33781065035,3688295.9601913374,0.20955615058077404,250305.5942829992,3688296.856627962,0.008075395283444163
465,250306.04250490785,3688295.689004526,0.031562283534817714,250305.33352524455,3688296.5519673736,0.15839642511189989
466,250305.75048957247,3688295.4142849892,0.284096885324643,250305.07878582084,3688296.2422829997,0.08878196584588996
467,250305.45390895227,3688295.144518967,0.2701587597380261,250304.81838509167,3688295.9373230925,0.017648212791116218
468,250305.1536847685,3688294.878843649,0.19471752516625046,250304.55299391257,3688295.6366853043,0.11442006549473692
469,250304.85380296357,3688294.6127329622,0.06868758422020915,250304.2916404192,3688295.332549701,0.03065257308556144
470,250304.5552044819,3688294.3451766074,0.046407791421244654,250304.03058446886,3688295.0281449556,0.03280926760048635
471,250304.25771216393,3688294.0764005566,0.08661399903571597,250303.77377022622,3688294.7201493206,0.024335883974837033
472,250303.95675571653,3688293.8115122165,0.05396330126567335,250303.51990250967,3688294.409720767,0.01934106973954071
473,250303.65950804634,3688293.5424988475,0.05481906709961251,250303.26890182262,3688294.096969689,0.00979365106265022
474,250303.3622614443,3688293.27344229,0.04454478294569511,250303.02001646534,3688293.78253356,0.024553828232299995
475,250303.0689759321,3688293.0000796597,0.005016361918123123,250302.77368554348,3688293.466089606,0.02857612229601156
476,250302.77941188432,3688292.72277925,0.0042679748564943285,250302.52930367563,3688293.148138521,0.022208300506591915
477,250302.49312301973,3688292.442094762,0.08910425086081786,250302.28661734835,3688292.828891137,0.013071183347640408
478,250302.21146528635,3688292.1567595187,0.040025843818832986,250302.04531561388,3688292.508598027,0.007699597958427013
479,250301.93399467983,3688291.86735719,0.006328628947550858,250301.80513933967,3688292.1874580826,0.02227770684305187
480,250301.65974765408,3688291.5748981014,0.026740825046173047,250301.56606742318,3688291.865494905,0.014539836557653974
481,250301.38997227795,3688291.278312129,0.012688611498476964,250301.3273700087,3688291.5432538474,0.017360006760488975
482,250301.12330163174,3688290.9789290186,0.0039287509778278195,250301.08936690984,3688291.2204997153,0.024269583871547835
483,250300.86013928815,3688290.6764551545,0.028476310537289107,250300.85140692923,3688290.897713953,0.020095455363591506
484,250300.60033337466,3688290.3710952336,0.025234841050438644,250300.6136242097,3688290.5747979456,0.010441317699806843
485,250300.34289249,3688290.0637377715,0.01394846574720055,250300.3753640002,3688290.25223468,0.043900067199872356
486,250300.08786727188,3688289.754372553,0.04105968301978096,250300.13679137526,3688289.9299025335,0.05072719453071029
487,250299.83512973657,3688289.4431318613,0.06082589714917166,250299.89728538776,3688289.6082616854,0.01823050647414299
488,250299.58373730694,3688289.130805942,0.06680461134968724,250299.65716299205,3688289.287081264,0.02222712342050634
489,250299.33406244856,3688288.81710201,0.012966932635222604,250299.41540423976,3688288.9671312873,0.023240660737149636
490,250299.08442151747,3688288.5033720424,0.012634801616860585,250299.17359243977,3688288.647223722,0.01570247031978028
491,250298.83525588346,3688288.1892654514,0.10953550141706193,250298.92986978352,3688288.3287666067,0.00276913007020722
492,250298.5867371692,3688287.8746466604,0.012404149840762189,250298.68494346284,3688288.0112349256,0.05153063852472098
493,250298.33724541412,3688287.5607982534,0.009366664074366178,250298.43802769802,3688287.6952488665,0.03276292371842184
494,250298.08652025255,3688287.2479352457,0.010471616997254575,250298.18993145434,3688287.3801873894,0.033674095386970714
495,250297.83557250907,3688286.9352505407,0.0938125812755202,250297.9396743044,3688287.0668392302,0.005118316249401244
496,250297.58201379795,3688286.6246789633,0.012356809984839926,250297.68769861976,3688286.7548730248,0.005477216912246997
497,250297.32705876176,3688286.3152534515,0.00016418071269873235,250297.43401252932,3688286.444296178,0.004264479968931687
498,250297.0702455965,3688286.007366385,0.04210370500672355,250297.1777895998,3688286.1358085624,0.03804768319701952
499,250296.8106310017,3688285.701845873,0.018040938191582156,250296.9193729542,3688285.8291542334,0.053977561611897845
500,250296.54181380238,3688285.4046215476,0.3884485811236463,250296.65946065375,3688285.523711668,0.6321091535041172
501,250296.28247002873,3688285.099586453,0.1300052191039379,250296.3915376536,3688285.2263188944,0.48351037281317877
502,250296.01851638002,3688284.7982227863,0.3213921459909004,250296.13336453898,3688284.91959349,0.7814818961607144
503,250295.76069966005,3688284.491536715,0.4801692349852964,250295.86820208962,3688284.6195041016,0.32243344616847636
504,250295.48021019847,3688284.2050977205,0.2938577020851166,250295.59620571826,3688284.3251938066,0.2634173072897499
505,250295.21045510343,3688283.9094500756,0.35024578871303236,250295.31395476844,3688284.0402645264,1.1410355639525862
506,250294.94918826202,3688283.6053849026,0.21634868175739594,250295.05786605357,3688283.7319719736,0.25970815842146466
507,250294.68920384077,3688283.3003752446,0.24589671148451972,250294.80149953737,3688283.4236315754,0.45786572316507307
508,250294.41594279674,3688283.007131583,0.1606677619549858,250294.5260638598,3688283.132224385,0.47905397276281364
509,250294.156720019,3688282.701423058,0.00027135332980114093,250294.26071473866,3688282.8315562033,0.44668139601589074
510,250293.90299796002,3688282.391011468,0.5041995710889218,250294.01000474286,3688282.5185688157,0.20027121218070232
511,250293.64589673947,3688282.0836427473,0.8015746456987,250293.75720792802,3688282.2073690128,0.5672353757714459
512,250293.40668501263,3688281.7619418157,0.7773630859281546,250293.5057080003,3688281.895476381,0.05807359396323232
513,250293.1489597469,3688281.4549180437,0.9572150211596683,250293.25436496132,3688281.5833587674,0.2794164349184602
514,250292.8872093343,3688281.151889296,0.8167677982269987,250292.98940311457,3688281.2829754264,0.6398822960868016
515,250292.63309477456,3688280.842119091,0.6012992086390898,250292.73348964105,3688280.974521979,0.45764367135101014
516,250292.35446187438,3688280.5539225796,0.3583426294607319,250292.47359491565,3688280.6697444064,0.22437964773161004
517,250292.10671509322,3688280.2394505637,0.5989121777374103,250292.2023527449,3688280.375427437,0.40965680811469274
518,250291.83375683523,3688279.9464996834,0.7581074915361403,250291.94907091482,3688280.065520735,0.014662780109500147
